Unnamed: 0.1,Unnamed: 0,VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity,TUNBANQ_INDICE_JOUR,TUNFIN_INDICE_JOUR,TUNINDEX_INDICE_JOUR,TUNINDEX20_INDICE_JOUR,TUNSAC_INDICE_JOUR,TUNBANQ_INDICE_VEILLE,TUNFIN_INDICE_VEILLE,TUNINDEX_INDICE_VEILLE,TUNINDEX20_INDICE_VEILLE,TUNSAC_INDICE_VEILLE,TUNBANQ_VARIATION_VEILLE,TUNFIN_VARIATION_VEILLE,TUNINDEX_VARIATION_VEILLE,TUNINDEX20_VARIATION_VEILLE,TUNSAC_VARIATION_VEILLE
3110.0,3110.0,SOTIPAPIER,2024-05-23,0.998,1.0,0.998,,,,,,,,,,,,,,,
3111.0,3111.0,SOTIPAPIER,2024-05-29,0.0,1.0,0.0,,,,,,,,,,,,,,,
3112.0,3112.0,SOTIPAPIER,2024-06-18,0.573,1.0,0.573,,,,,,,,,,,,,,,
3113.0,3113.0,SOTIPAPIER,2024-07-23,-0.52,1.0,0.52,,,,,,,,,,,,,,,
3114.0,3114.0,SOTIPAPIER,2024-08-01,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3115.0,3115.0,SOTIPAPIER,2024-08-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3116.0,3116.0,SOTIPAPIER,2024-08-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3117.0,3117.0,SOTIPAPIER,2024-08-23,-0.777,1.0,0.777,,,,,,,,,,,,,,,
3118.0,3118.0,SOTIPAPIER,2024-08-26,0.46,1.0,0.46,,,,,,,,,,,,,,,
3119.0,3119.0,SOTIPAPIER,2024-08-30,-0.677,1.0,0.677,,,,,,,,,,,,,,,
3120.0,3120.0,SOTIPAPIER,2024-09-03,-0.636,1.0,0.636,,,,,,,,,,,,,,,
3121.0,3121.0,SOTIPAPIER,2024-10-01,-0.287,2.0,0.574,,,,,,,,,,,,,,,
3122.0,3122.0,SOTIPAPIER,2024-10-02,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3123.0,3123.0,SOTIPAPIER,2024-10-17,-0.679,1.0,0.679,,,,,,,,,,,,,,,
3124.0,3124.0,SOTIPAPIER,2024-11-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3125.0,3125.0,SOTIPAPIER,2024-11-28,0.93,1.0,0.93,,,,,,,,,,,,,,,
3126.0,3126.0,SOTIPAPIER,2024-11-29,0.1139999999999999,2.0,1.584,,,,,,,,,,,,,,,
3127.0,3127.0,SOTIPAPIER,2024-12-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3128.0,3128.0,SOTIPAPIER,2025-01-22,-0.634,1.0,0.634,,,,,,,,,,,,,,,
3129.0,3129.0,SOTIPAPIER,2025-03-18,0.0,2.0,0.0,,,,,,,,,,,,,,,
3130.0,3130.0,SOTIPAPIER,2025-04-15,-0.673,1.0,0.673,,,,,,,,,,,,,,,
3131.0,3131.0,SOTIPAPIER,2025-04-22,0.0,1.0,0.0,,,,,,,,,,,,,,,
3132.0,3132.0,SOTIPAPIER,2025-04-24,-0.674,1.0,0.674,,,,,,,,,,,,,,,
3133.0,3133.0,SOTIPAPIER,2025-06-10,1.0,1.0,1.0,,,,,,,,,,,,,,,
3134.0,3134.0,SOTIPAPIER,2025-07-22,-0.681,1.0,0.681,,,,,,,,,,,,,,,
3135.0,3135.0,SOTIPAPIER,2025-09-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3136.0,3136.0,SOTIPAPIER,2025-10-03,0.0,1.0,0.0,,,,,,,,,,,,,,,
3137.0,3137.0,SOTIPAPIER,2025-10-09,0.0,2.0,0.0,,,,,,,,,,,,,,,
3138.0,3138.0,SOTIPAPIER,2025-10-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3139.0,3139.0,SOTUVER,2021-01-19,-1.0,2.0,2.0,,,,,,,,,,,,,,,
3140.0,3140.0,SOTUVER,2021-04-20,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3141.0,3141.0,SOTUVER,2021-05-19,1.0,1.0,1.0,,,,,,,,,,,,,,,
3142.0,3142.0,SOTUVER,2021-05-28,-0.356,1.0,0.356,,,,,,,,,,,,,,,
3143.0,3143.0,SOTUVER,2021-09-07,1.0,1.0,1.0,,,,,,,,,,,,,,,
3144.0,3144.0,SOTUVER,2021-09-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3145.0,3145.0,SOTUVER,2021-11-10,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3146.0,3146.0,SOTUVER,2021-12-30,0.0,1.0,0.0,,,,,,,,,,,,,,,
3147.0,3147.0,SOTUVER,2022-01-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3148.0,3148.0,SOTUVER,2022-01-20,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3149.0,3149.0,SOTUVER,2022-02-08,1.0,1.0,1.0,,,,,,,,,,,,,,,
3150.0,3150.0,SOTUVER,2022-02-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3151.0,3151.0,SOTUVER,2022-05-18,1.0,1.0,1.0,,,,,,,,,,,,,,,
3152.0,3152.0,SOTUVER,2022-05-25,0.975,1.0,0.975,,,,,,,,,,,,,,,
3153.0,3153.0,SOTUVER,2022-07-05,0.771,1.0,0.771,,,,,,,,,,,,,,,
3154.0,3154.0,SOTUVER,2022-09-05,1.0,1.0,1.0,,,,,,,,,,,,,,,
3155.0,3155.0,SOTUVER,2022-10-06,0.769,1.0,0.769,,,,,,,,,,,,,,,
3156.0,3156.0,SOTUVER,2022-12-15,-0.769,1.0,0.769,,,,,,,,,,,,,,,
3157.0,3157.0,SOTUVER,2022-12-26,-0.653,1.0,0.653,,,,,,,,,,,,,,,
3158.0,3158.0,SOTUVER,2022-12-28,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3159.0,3159.0,SOTUVER,2022-12-29,-0.712,1.0,0.712,,,,,,,,,,,,,,,
3160.0,3160.0,SOTUVER,2022-12-30,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3161.0,3161.0,SOTUVER,2023-01-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3162.0,3162.0,SOTUVER,2023-01-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3163.0,3163.0,SOTUVER,2023-01-20,0.0,1.0,0.0,,,,,,,,,,,,,,,
3164.0,3164.0,SOTUVER,2023-01-24,-0.679,1.0,0.679,,,,,,,,,,,,,,,
3165.0,3165.0,SOTUVER,2023-02-13,-0.661,1.0,0.661,,,,,,,,,,,,,,,
3166.0,3166.0,SOTUVER,2023-02-15,0.0,1.0,0.0,,,,,,,,,,,,,,,
3167.0,3167.0,SOTUVER,2023-02-17,0.4365,2.0,0.873,,,,,,,,,,,,,,,
3168.0,3168.0,SOTUVER,2023-02-18,0.0,1.0,0.0,,,,,,,,,,,,,,,
3169.0,3169.0,SOTUVER,2023-02-20,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3170.0,3170.0,SOTUVER,2023-02-24,-0.773,1.0,0.773,,,,,,,,,,,,,,,
3171.0,3171.0,SOTUVER,2023-02-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3172.0,3172.0,SOTUVER,2023-03-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3173.0,3173.0,SOTUVER,2023-03-24,0.736,2.0,1.472,,,,,,,,,,,,,,,
3174.0,3174.0,SOTUVER,2023-04-17,-0.739,1.0,0.739,,,,,,,,,,,,,,,
3175.0,3175.0,SOTUVER,2023-04-18,-0.971,1.0,0.971,,,,,,,,,,,,,,,
3176.0,3176.0,SOTUVER,2023-04-20,-0.676,1.0,0.676,,,,,,,,,,,,,,,
3177.0,3177.0,SOTUVER,2023-04-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3178.0,3178.0,SOTUVER,2023-04-25,-0.677,1.0,0.677,,,,,,,,,,,,,,,
3179.0,3179.0,SOTUVER,2023-05-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3180.0,3180.0,SOTUVER,2023-05-17,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3181.0,3181.0,SOTUVER,2023-05-19,-0.677,1.0,0.677,,,,,,,,,,,,,,,
3182.0,3182.0,SOTUVER,2023-05-22,-0.639,1.0,0.639,,,,,,,,,,,,,,,
3183.0,3183.0,SOTUVER,2023-05-23,0.563,1.0,0.563,,,,,,,,,,,,,,,
3184.0,3184.0,SOTUVER,2023-05-24,-0.0005,2.0,1.3610000000000002,,,,,,,,,,,,,,,
3185.0,3185.0,SOTUVER,2023-05-25,0.364,4.0,3.456,,,,,,,,,,,,,,,
3186.0,3186.0,SOTUVER,2023-05-26,1.0,1.0,1.0,,,,,,,,,,,,,,,
3187.0,3187.0,SOTUVER,2023-06-02,-0.776,1.0,0.776,,,,,,,,,,,,,,,
3188.0,3188.0,SOTUVER,2023-06-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3189.0,3189.0,SOTUVER,2023-06-07,1.0,1.0,1.0,,,,,,,,,,,,,,,
3190.0,3190.0,SOTUVER,2023-06-08,-0.498,1.0,0.498,,,,,,,,,,,,,,,
3191.0,3191.0,SOTUVER,2023-06-09,-0.8845000000000001,2.0,1.769,,,,,,,,,,,,,,,
3192.0,3192.0,SOTUVER,2023-06-13,0.92,1.0,0.92,,,,,,,,,,,,,,,
3193.0,3193.0,SOTUVER,2023-06-14,0.431,1.0,0.431,,,,,,,,,,,,,,,
3194.0,3194.0,SOTUVER,2023-06-15,-0.776,1.0,0.776,,,,,,,,,,,,,,,
3195.0,3195.0,SOTUVER,2023-06-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3196.0,3196.0,SOTUVER,2023-06-20,0.766,1.0,0.766,,,,,,,,,,,,,,,
3197.0,3197.0,SOTUVER,2023-06-21,-0.5790000000000001,3.0,1.737,,,,,,,,,,,,,,,
3198.0,3198.0,SOTUVER,2023-06-22,1.0,2.0,2.0,,,,,,,,,,,,,,,
3199.0,3199.0,SOTUVER,2023-06-23,0.645,1.0,0.645,,,,,,,,,,,,,,,
3200.0,3200.0,SOTUVER,2023-07-06,-0.671,1.0,0.671,,,,,,,,,,,,,,,
3201.0,3201.0,SOTUVER,2023-07-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3202.0,3202.0,SOTUVER,2023-07-10,0.648,1.0,0.648,,,,,,,,,,,,,,,
3203.0,3203.0,SOTUVER,2023-07-13,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3204.0,3204.0,SOTUVER,2023-07-17,-0.696,1.0,0.696,,,,,,,,,,,,,,,
3205.0,3205.0,SOTUVER,2023-07-24,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3206.0,3206.0,SOTUVER,2023-07-27,-0.539,1.0,0.539,,,,,,,,,,,,,,,
3207.0,3207.0,SOTUVER,2023-07-31,0.3835,2.0,0.767,,,,,,,,,,,,,,,
3208.0,3208.0,SOTUVER,2023-08-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3209.0,3209.0,SOTUVER,2023-08-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3210.0,3210.0,SOTUVER,2023-08-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3211.0,3211.0,SOTUVER,2023-08-28,-0.579,1.0,0.579,,,,,,,,,,,,,,,
3212.0,3212.0,SOTUVER,2023-09-08,1.0,2.0,2.0,,,,,,,,,,,,,,,
3213.0,3213.0,SOTUVER,2023-09-22,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3214.0,3214.0,SOTUVER,2023-09-25,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3215.0,3215.0,SOTUVER,2023-10-09,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3216.0,3216.0,SOTUVER,2023-10-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3217.0,3217.0,SOTUVER,2023-10-12,-0.751,1.0,0.751,,,,,,,,,,,,,,,
3218.0,3218.0,SOTUVER,2023-10-17,-0.638,1.0,0.638,,,,,,,,,,,,,,,
3219.0,3219.0,SOTUVER,2023-10-23,-0.681,1.0,0.681,,,,,,,,,,,,,,,
3220.0,3220.0,SOTUVER,2023-10-24,-0.679,1.0,0.679,,,,,,,,,,,,,,,
3221.0,3221.0,SOTUVER,2023-10-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3222.0,3222.0,SOTUVER,2023-11-22,-0.326,3.0,0.978,,,,,,,,,,,,,,,
3223.0,3223.0,SOTUVER,2023-11-27,-0.962,1.0,0.962,,,,,,,,,,,,,,,
3224.0,3224.0,SOTUVER,2023-12-01,-0.724,1.0,0.724,,,,,,,,,,,,,,,
3225.0,3225.0,SOTUVER,2023-12-08,-0.671,1.0,0.671,,,,,,,,,,,,,,,
3226.0,3226.0,SOTUVER,2023-12-11,-0.757,1.0,0.757,,,,,,,,,,,,,,,
3227.0,3227.0,SOTUVER,2023-12-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3228.0,3228.0,SOTUVER,2023-12-27,-0.1845,2.0,1.631,,,,,,,,,,,,,,,
3229.0,3229.0,SOTUVER,2023-12-29,0.1104999999999999,2.0,1.779,,,,,,,,,,,,,,,
3230.0,3230.0,SOTUVER,2023-12-31,0.469,1.0,0.469,,,,,,,,,,,,,,,
3231.0,3231.0,SOTUVER,2024-01-04,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3232.0,3232.0,SOTUVER,2024-01-10,-0.915,1.0,0.915,,,,,,,,,,,,,,,
3233.0,3233.0,SOTUVER,2024-01-16,-0.92,1.0,0.92,,,,,,,,,,,,,,,
3234.0,3234.0,SOTUVER,2024-01-18,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3235.0,3235.0,SOTUVER,2024-01-20,-0.336,1.0,0.336,,,,,,,,,,,,,,,
3236.0,3236.0,SOTUVER,2024-01-22,-0.357,4.0,3.428,,,,,,,,,,,,,,,
3237.0,3237.0,SOTUVER,2024-01-24,-0.731,1.0,0.731,,,,,,,,,,,,,,,
3238.0,3238.0,SOTUVER,2024-01-30,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3239.0,3239.0,SOTUVER,2024-02-15,-0.775,1.0,0.775,,,,,,,,,,,,,,,
3240.0,3240.0,SOTUVER,2024-02-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3241.0,3241.0,SOTUVER,2024-03-05,-0.746,1.0,0.746,,,,,,,,,,,,,,,
3242.0,3242.0,SOTUVER,2024-03-06,-0.633,1.0,0.633,,,,,,,,,,,,,,,
3243.0,3243.0,SOTUVER,2024-03-18,-0.769,1.0,0.769,,,,,,,,,,,,,,,
3244.0,3244.0,SOTUVER,2024-03-22,-0.752,1.0,0.752,,,,,,,,,,,,,,,
3245.0,3245.0,SOTUVER,2024-03-29,-0.147,2.0,1.706,,,,,,,,,,,,,,,
3246.0,3246.0,SOTUVER,2024-04-22,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3247.0,3247.0,SOTUVER,2024-04-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3248.0,3248.0,SOTUVER,2024-04-30,-0.573,1.0,0.573,,,,,,,,,,,,,,,
3249.0,3249.0,SOTUVER,2024-05-16,-0.439,1.0,0.439,,,,,,,,,,,,,,,
3250.0,3250.0,SOTUVER,2024-05-17,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3251.0,3251.0,SOTUVER,2024-05-28,1.0,2.0,2.0,,,,,,,,,,,,,,,
3252.0,3252.0,SOTUVER,2024-05-30,-0.624,1.0,0.624,,,,,,,,,,,,,,,
3253.0,3253.0,SOTUVER,2024-06-13,1.0,1.0,1.0,,,,,,,,,,,,,,,
3254.0,3254.0,SOTUVER,2024-06-14,-0.7175,2.0,1.435,,,,,,,,,,,,,,,
3255.0,3255.0,SOTUVER,2024-06-18,0.573,1.0,0.573,,,,,,,,,,,,,,,
3256.0,3256.0,SOTUVER,2024-06-21,0.2513333333333333,3.0,2.254,,,,,,,,,,,,,,,
3257.0,3257.0,SOTUVER,2024-06-24,-0.774,1.0,0.774,,,,,,,,,,,,,,,
3258.0,3258.0,SOTUVER,2024-06-27,0.781,1.0,0.781,,,,,,,,,,,,,,,
3259.0,3259.0,SOTUVER,2024-06-28,-0.8380000000000001,2.0,1.6760000000000002,,,,,,,,,,,,,,,
3260.0,3260.0,SOTUVER,2024-07-19,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3261.0,3261.0,SOTUVER,2024-07-22,-0.568,1.0,0.568,,,,,,,,,,,,,,,
3262.0,3262.0,SOTUVER,2024-07-30,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3263.0,3263.0,SOTUVER,2024-08-12,0.645,1.0,0.645,,,,,,,,,,,,,,,
3264.0,3264.0,SOTUVER,2024-08-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3265.0,3265.0,SOTUVER,2024-09-09,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3266.0,3266.0,SOTUVER,2024-09-10,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3267.0,3267.0,SOTUVER,2024-09-11,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3268.0,3268.0,SOTUVER,2024-09-12,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3269.0,3269.0,SOTUVER,2024-09-13,-0.71,1.0,0.71,,,,,,,,,,,,,,,
3270.0,3270.0,SOTUVER,2024-09-16,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3271.0,3271.0,SOTUVER,2024-09-17,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3272.0,3272.0,SOTUVER,2024-10-07,-0.1134999999999999,2.0,1.773,,,,,,,,,,,,,,,
3273.0,3273.0,SOTUVER,2024-10-08,-0.475,1.0,0.475,,,,,,,,,,,,,,,
3274.0,3274.0,SOTUVER,2024-10-23,-0.673,1.0,0.673,,,,,,,,,,,,,,,
3275.0,3275.0,SOTUVER,2024-10-24,-0.677,1.0,0.677,,,,,,,,,,,,,,,
3276.0,3276.0,SOTUVER,2024-11-05,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3277.0,3277.0,SOTUVER,2024-11-08,-0.765,1.0,0.765,,,,,,,,,,,,,,,
3278.0,3278.0,SOTUVER,2024-11-11,-0.505,1.0,0.505,,,,,,,,,,,,,,,
3279.0,3279.0,SOTUVER,2024-11-22,0.0,1.0,0.0,,,,,,,,,,,,,,,
3280.0,3280.0,SOTUVER,2024-11-25,-0.554,1.0,0.554,,,,,,,,,,,,,,,
3281.0,3281.0,SOTUVER,2024-11-26,-0.675,1.0,0.675,,,,,,,,,,,,,,,
3282.0,3282.0,SOTUVER,2024-12-06,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3283.0,3283.0,SOTUVER,2024-12-09,-0.774,1.0,0.774,,,,,,,,,,,,,,,
3284.0,3284.0,SOTUVER,2024-12-18,0.0,1.0,0.0,,,,,,,,,,,,,,,
3285.0,3285.0,SOTUVER,2024-12-23,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3286.0,3286.0,SOTUVER,2024-12-24,-0.711,1.0,0.711,,,,,,,,,,,,,,,
3287.0,3287.0,SOTUVER,2024-12-25,-0.69,1.0,0.69,,,,,,,,,,,,,,,
3288.0,3288.0,SOTUVER,2024-12-27,-1.0,2.0,2.0,,,,,,,,,,,,,,,
3289.0,3289.0,SOTUVER,2024-12-30,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3290.0,3290.0,SOTUVER,2025-01-02,-0.755,1.0,0.755,,,,,,,,,,,,,,,
3291.0,3291.0,SOTUVER,2025-01-09,-0.617,1.0,0.617,,,,,,,,,,,,,,,
3292.0,3292.0,SOTUVER,2025-01-17,-0.675,1.0,0.675,,,,,,,,,,,,,,,
3293.0,3293.0,SOTUVER,2025-01-22,-0.8873333333333333,3.0,2.662,,,,,,,,,,,,,,,
3294.0,3294.0,SOTUVER,2025-01-29,-0.761,1.0,0.761,,,,,,,,,,,,,,,
3295.0,3295.0,SOTUVER,2025-01-30,-0.602,2.0,1.204,,,,,,,,,,,,,,,
3296.0,3296.0,SOTUVER,2025-01-31,0.445,1.0,0.445,,,,,,,,,,,,,,,
3297.0,3297.0,SOTUVER,2025-02-03,-0.688,1.0,0.688,,,,,,,,,,,,,,,
3298.0,3298.0,SOTUVER,2025-02-04,-0.775,1.0,0.775,,,,,,,,,,,,,,,
3299.0,3299.0,SOTUVER,2025-02-06,-0.423,1.0,0.423,,,,,,,,,,,,,,,
3300.0,3300.0,SOTUVER,2025-02-10,-0.716,2.0,1.432,,,,,,,,,,,,,,,
3301.0,3301.0,SOTUVER,2025-02-13,-0.669,1.0,0.669,,,,,,,,,,,,,,,
3302.0,3302.0,SOTUVER,2025-02-20,-0.544,1.0,0.544,,,,,,,,,,,,,,,
3303.0,3303.0,SOTUVER,2025-02-21,-0.678,1.0,0.678,,,,,,,,,,,,,,,
3304.0,3304.0,SOTUVER,2025-02-24,-0.57,1.0,0.57,,,,,,,,,,,,,,,
3305.0,3305.0,SOTUVER,2025-02-25,-0.773,1.0,0.773,,,,,,,,,,,,,,,
3306.0,3306.0,SOTUVER,2025-02-27,-0.651,1.0,0.651,,,,,,,,,,,,,,,
3307.0,3307.0,SOTUVER,2025-03-04,0.694,1.0,0.694,,,,,,,,,,,,,,,
3308.0,3308.0,SOTUVER,2025-03-05,-0.67,1.0,0.67,,,,,,,,,,,,,,,
3309.0,3309.0,SOTUVER,2025-03-06,-0.855,1.0,0.855,,,,,,,,,,,,,,,
3310.0,3310.0,SOTUVER,2025-03-07,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3311.0,3311.0,SOTUVER,2025-03-10,-0.643,1.0,0.643,,,,,,,,,,,,,,,
3312.0,3312.0,SOTUVER,2025-03-14,0.3425,2.0,0.685,,,,,,,,,,,,,,,
3313.0,3313.0,SOTUVER,2025-03-17,0.373,2.0,0.746,,,,,,,,,,,,,,,
3314.0,3314.0,SOTUVER,2025-03-21,-0.466,1.0,0.466,,,,,,,,,,,,,,,
3315.0,3315.0,SOTUVER,2025-03-24,-0.8205,2.0,1.641,,,,,,,,,,,,,,,
3316.0,3316.0,SOTUVER,2025-03-25,0.0,1.0,0.0,,,,,,,,,,,,,,,
3317.0,3317.0,SOTUVER,2025-03-26,-0.1295,2.0,1.5630000000000002,,,,,,,,,,,,,,,
3318.0,3318.0,SOTUVER,2025-04-25,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3319.0,3319.0,SOTUVER,2025-05-08,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3320.0,3320.0,SOTUVER,2025-05-19,-0.671,1.0,0.671,,,,,,,,,,,,,,,
3321.0,3321.0,SOTUVER,2025-06-03,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3322.0,3322.0,SOTUVER,2025-06-09,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3323.0,3323.0,SOTUVER,2025-06-12,-0.765,1.0,0.765,,,,,,,,,,,,,,,
3324.0,3324.0,SOTUVER,2025-06-23,-0.762,1.0,0.762,,,,,,,,,,,,,,,
3325.0,3325.0,SOTUVER,2025-06-24,0.0,1.0,0.0,,,,,,,,,,,,,,,
3326.0,3326.0,SOTUVER,2025-06-25,0.0065,2.0,1.561,,,,,,,,,,,,,,,
3327.0,3327.0,SOTUVER,2025-07-23,-0.987,1.0,0.987,,,,,,,,,,,,,,,
3328.0,3328.0,SOTUVER,2025-07-30,0.761,1.0,0.761,,,,,,,,,,,,,,,
3329.0,3329.0,SOTUVER,2025-08-01,-0.524,1.0,0.524,,,,,,,,,,,,,,,
3330.0,3330.0,SOTUVER,2025-08-20,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3331.0,3331.0,SOTUVER,2025-09-18,0.1515,2.0,1.697,,,,,,,,,,,,,,,
3332.0,3332.0,SOTUVER,2025-09-19,-0.5,2.0,1.0,,,,,,,,,,,,,,,
3333.0,3333.0,SOTUVER,2025-09-26,0.659,1.0,0.659,,,,,,,,,,,,,,,
3334.0,3334.0,SOTUVER,2025-10-01,0.0,1.0,0.0,,,,,,,,,,,,,,,
3335.0,3335.0,SOTUVER,2025-10-23,0.3156666666666666,3.0,2.297,,,,,,,,,,,,,,,
3336.0,3336.0,SOTUVER,2025-12-08,-0.485,1.0,0.485,,,,,,,,,,,,,,,
3337.0,3337.0,SOTUVER,2025-12-09,-0.763,1.0,0.763,,,,,,,,,,,,,,,
3338.0,3338.0,SOTUVER,2025-12-18,0.0,1.0,0.0,,,,,,,,,,,,,,,
3339.0,3339.0,SOTUVER,2025-12-22,-0.672,1.0,0.672,,,,,,,,,,,,,,,
3340.0,3340.0,STB,2021-01-04,-0.957,2.0,1.914,,,,,,,,,,,,,,,
3341.0,3341.0,STB,2021-01-07,0.0,1.0,0.0,,,,,,,,,,,,,,,
3342.0,3342.0,STB,2021-01-08,-0.742,1.0,0.742,,,,,,,,,,,,,,,
3343.0,3343.0,STB,2021-01-11,0.622,1.0,0.622,,,,,,,,,,,,,,,
3344.0,3344.0,STB,2021-01-21,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3345.0,3345.0,STB,2021-01-27,0.708,1.0,0.708,,,,,,,,,,,,,,,
3346.0,3346.0,STB,2021-01-29,0.0,1.0,0.0,,,,,,,,,,,,,,,
3347.0,3347.0,STB,2021-01-31,1.0,1.0,1.0,,,,,,,,,,,,,,,
3348.0,3348.0,STB,2021-02-10,-0.773,1.0,0.773,,,,,,,,,,,,,,,
3349.0,3349.0,STB,2021-02-12,-0.5,2.0,1.0,,,,,,,,,,,,,,,
3350.0,3350.0,STB,2021-02-18,0.0,1.0,0.0,,,,,,,,,,,,,,,
3351.0,3351.0,STB,2021-03-03,-0.735,1.0,0.735,,,,,,,,,,,,,,,
3352.0,3352.0,STB,2021-03-08,-0.668,1.0,0.668,,,,,,,,,,,,,,,
3353.0,3353.0,STB,2021-03-11,0.697,1.0,0.697,,,,,,,,,,,,,,,
3354.0,3354.0,STB,2021-03-15,0.0,1.0,0.0,,,,,,,,,,,,,,,
3355.0,3355.0,STB,2021-03-22,0.95,1.0,0.95,,,,,,,,,,,,,,,
3356.0,3356.0,STB,2021-03-24,0.0,1.0,0.0,,,,,,,,,,,,,,,
3357.0,3357.0,STB,2021-03-25,0.4435,2.0,0.887,,,,,,,,,,,,,,,
3358.0,3358.0,STB,2021-03-31,1.0,1.0,1.0,,,,,,,,,,,,,,,
3359.0,3359.0,STB,2021-04-06,0.0,1.0,0.0,,,,,,,,,,,,,,,
3360.0,3360.0,STB,2021-04-21,0.683,1.0,0.683,,,,,,,,,,,,,,,
3361.0,3361.0,STB,2021-04-26,0.436,1.0,0.436,,,,,,,,,,,,,,,
3362.0,3362.0,STB,2021-05-03,0.0,1.0,0.0,,,,,,,,,,,,,,,
3363.0,3363.0,STB,2021-05-27,0.0,1.0,0.0,,,,,,,,,,,,,,,
3364.0,3364.0,STB,2021-06-02,0.678,1.0,0.678,,,,,,,,,,,,,,,
3365.0,3365.0,STB,2021-06-16,0.411,1.0,0.411,,,,,,,,,,,,,,,
3366.0,3366.0,STB,2021-06-30,0.887,2.0,1.774,,,,,,,,,,,,,,,
3367.0,3367.0,STB,2021-07-23,0.688,1.0,0.688,,,,,,,,,,,,,,,
3368.0,3368.0,STB,2021-07-27,-1.0,1.0,1.0,,,,,,,,,,,,,,,
3369.0,3369.0,STB,2021-08-12,-0.952,1.0,0.952,,,,,,,,,,,,,,,
3370.0,3370.0,STB,2021-08-18,0.0,1.0,0.0,,,,,,,,,,,,,,,
3371.0,3371.0,STB,2021-08-31,0.918,1.0,0.918,,,,,,,,,,,,,,,
3372.0,3372.0,STB,2021-09-10,0.773,1.0,0.773,,,,,,,,,,,,,,,
