VALEUR,SEANCE,Mean_Weighted_Sentiment,Article_Count,Sentiment_Intensity
UNIMED,2024-07-01,-0.8885000000000001,2,1.7770000000000001
UNIMED,2024-07-19,1.0,1,1.0
UNIMED,2024-07-22,1.0,1,1.0
UNIMED,2024-08-02,-1.0,1,1.0
UNIMED,2024-08-22,-0.775,1,0.775
UNIMED,2024-08-27,0.0,2,0.0
UNIMED,2024-09-20,1.0,1,1.0
UNIMED,2024-09-23,1.0,1,1.0
UNIMED,2024-09-24,0.585,1,0.585
UNIMED,2024-10-16,-0.648,1,0.648
UNIMED,2024-10-17,-0.8395,2,1.679
UNIMED,2025-01-20,-0.671,1,0.671
UNIMED,2025-01-21,1.0,1,1.0
UNIMED,2025-04-25,-0.676,1,0.676
UNIMED,2025-04-26,1.0,1,1.0
UNIMED,2025-05-07,-0.678,1,0.678
UNIMED,2025-05-14,-0.773,1,0.773
UNIMED,2025-06-13,0.0,1,0.0
UNIMED,2025-06-19,-1.0,1,1.0
UNIMED,2025-06-23,-0.672,1,0.672
UNIMED,2025-07-01,0.34733333333333327,3,2.86
UNIMED,2025-07-02,-1.0,1,1.0
UNIMED,2025-07-03,-0.74,1,0.74
UNIMED,2025-07-22,0.186,2,1.6280000000000001
UNIMED,2025-07-24,-0.676,1,0.676
UNIMED,2025-07-28,-1.0,1,1.0
UNIMED,2025-07-30,0.0,2,2.0
UNIMED,2025-07-31,0.035999999999999976,2,1.424
UNIMED,2025-08-01,-0.5855,2,1.171
UNIMED,2025-08-04,-0.51,1,0.51
UNIMED,2025-08-06,-1.0,1,1.0
UNIMED,2025-08-11,-0.766,1,0.766
UNIMED,2025-08-12,-1.0,1,1.0
UNIMED,2025-08-14,-1.0,1,1.0
UNIMED,2025-08-15,-0.714,1,0.714
UNIMED,2025-08-18,-0.455,1,0.455
UNIMED,2025-08-21,-0.677,1,0.677
UNIMED,2025-08-22,-0.675,1,0.675
UNIMED,2025-08-25,-0.022666666666666686,3,1.21
UNIMED,2025-08-26,-0.624,1,0.624
UNIMED,2025-08-27,-0.812,1,0.812
UNIMED,2025-09-03,-1.0,1,1.0
UNIMED,2025-09-08,-0.716,1,0.716
UNIMED,2025-09-09,-0.791,3,2.373
UNIMED,2025-10-20,1.0,1,1.0
UNIMED,2025-10-24,-1.0,1,1.0
UNIMED,2025-10-27,-0.615,1,0.615
UNIMED,2025-10-29,-0.645,1,0.645
UNIMED,2025-11-17,-0.622,1,0.622
UNIMED,2025-11-18,-0.489,1,0.489
UNIMED,2025-11-20,0.726,1,0.726
UNIMED,2025-12-02,0.32766666666666666,3,2.331
UNIMED,2025-12-03,0.402,1,0.402
UNIMED,2025-12-04,-1.0,1,1.0
UNIMED,2025-12-08,-1.0,1,1.0
UNIMED,2025-12-09,-0.763,1,0.763
UNIMED,2025-12-11,-0.675,1,0.675
UNIMED,2025-12-31,-0.586,1,0.586
